,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,over18,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,roledepartament,numberchildren,remotework
882,21,yes,,"756,0$",,-31,1,,1,"478,0",1,1,99,2,1, sales representative ,2,single,"2174,0",9150,1,,,11,"3,0",3,,0,"3,0",3,"3,0",3,,1,2,"2174,0",2002,1000000000$,,,yes
883,57,no,travel_rarely,"593,0$",,1,4,medical,1,"482,0",4,0,88,3,2, healthcare representative ,3,,"6755,0",2967,2,,no,11,"3,0",3,,0,,2,"3,0",3,,1,2,"6755,0",1966,1000000000$,,,1
884,21,no,,"895,0$",,9,2,,1,,1,0,39,3,1, sales representative ,4,single,,2851,1,,,24,"4,0",3,,0,"3,0",3,"2,0",3,"2,0",2,2,,2002,1000000000$,,,1
885,31,no,travel_rarely,"408,0$",,9,4,life sciences,1,,3,0,42,2,1, research scientist ,2,,"2657,0",7551,0,y,,16,"3,0",4,,0,"3,0",5,"3,0",2,,2,2,"2657,0",1992,1000000000$,,,true
886,29,no,,"1283,0$", research & development ,-17,3,,1,"495,0",17,0,54,3,1, research scientist ,4,,,18168,9,,no,16,,4,,0,"6,0",4,"3,0",3,,1,2,,1994,1000000000$, research scientist  -  research & development ,,0
887,27,no,travel_rarely,"1469,0$",,1,2,,1,,4,0,82,3,1, laboratory technician ,2,,,17881,1,,no,11,"3,0",2,"80,0",1,"5,0",2,"3,0",5,,0,4,,1996,1000000000$,,,1
888,49,no,travel_rarely,"1261,0$",,7,3,other,1,,2,0,31,2,3, healthcare representative ,3,single,"10965,0",12066,8,y,no,24,"4,0",3,,0,,2,"3,0",5,,0,0,"10965,0",1974,1000000000$,,,yes
889,36,no,travel_rarely,"329,0$",,2,3,,1,"501,0",4,1,96,3,1, research scientist ,3,married,"2543,0",11868,4,,no,13,"3,0",2,,1,,3,"3,0",2,,2,2,"2543,0",1987,1000000000$,,,yes
890,34,yes,non-travel,"1362,0$",,19,3,marketing,1,"502,0",1,0,67,4,2, sales executive ,4,,"5304,0",4652,8,,yes,13,"3,0",2,,0,,3,"2,0",5,,0,4,"5304,0",1989,1000000000$,,,1
891,24,no,,"1371,0$",,10,4,marketing,1,"507,0",4,1,77,3,2, sales executive ,3,divorced,,5915,1,,yes,12,"3,0",4,,1,,2,"4,0",5,,0,3,,1999,1000000000$,,,true
892,42,no,,"201,0$",,1,4,,1,"517,0",2,1,not available,3,1, laboratory technician ,1,,,20490,3,y,no,16,"3,0",2,"80,0",1,"8,0",5,"3,0",5,,1,2,,1981,1000000000$,,,yes
893,54,no,,"821,0$",,5,2,medical,1,"522,0",1,0,86,3,5, research director ,1,married,"19406,0",8509,4,y,,11,"3,0",3,"80,0",1,"24,0",4,"2,0",4,,1,2,"19406,0",1969,1000000000$,,,0
894,34,no,,"1381,0$",,4,4,,1,"523,0",3,1,72,3,2, sales executive ,3,married,"6538,0",12740,9,y,no,15,"3,0",1,,1,,3,"3,0",3,,1,2,"6538,0",1989,1000000000$,,,1
895,43,no,,"313,0$",,21,3,,1,"525,0",4,0,61,3,1, laboratory technician ,4,,"2258,0",15238,7,y,,20,"4,0",1,"80,0",1,,1,"3,0",3,,1,2,"2258,0",1980,1000000000$,,,true
896,43,no,travel_rarely,"1473,0$",,8,4,other,1,"526,0",3,1,74,3,2, healthcare representative ,3,,,2227,4,,yes,14,"3,0",4,,0,,3,"3,0",5,,0,2,,1980,1000000000$,,,1
897,31,no,travel_rarely,"329,0$",,1,2,,1,"530,0",4,0,98,2,1, laboratory technician ,1,married,"2218,0",16193,1,y,no,12,"3,0",3,"80,0",1,"4,0",3,,4,,3,2,"2218,0",1992,1000000000$,,,0
898,25,yes,travel_rarely,"688,0$",,3,3,medical,1,,1,0,91,3,1, laboratory technician ,1,married,,9396,5,y,no,13,"3,0",3,"80,0",1,"6,0",5,,2,,0,2,,1998,1000000000$,,,yes
899,45,no,,"192,0$",,10,2,life sciences,1,"544,0",1,0,69,3,1, research scientist ,4,married,"2654,0",9655,3,,no,21,,4,,2,"8,0",3,"2,0",2,,0,2,"2654,0",1978,1000000000$,,,1
900,52,no,travel_rarely,"1490,0$",,4,2,life sciences,1,,4,1,not available,3,4, manager ,4,married,,10310,2,y,no,13,"3,0",4,,0,"31,0",2,"1,0",5,,1,4,,1971,1000000000$,,,false
901,34,yes,travel_frequently,"296,0$",,6,2,,1,"555,0",4,1,33,1,1, sales representative ,3,,,12253,0,,no,16,"3,0",4,,1,"3,0",3,"2,0",2,,1,0,,1989,1000000000$,,,true
902,26,no,travel_rarely,"1349,0$",,23,3,life sciences,1,,1,1,90,3,1, research scientist ,4,divorced,,3032,1,,no,22,"4,0",2,,2,,3,"1,0",3,,0,2,,1997,1000000000$,,,1
903,29,no,,"986,0$",,3,4,,1,"564,0",2,0,93,2,3, research director ,3,,"11935,0",21526,1,,no,18,"3,0",3,,0,,2,"3,0",10,,0,7,"11935,0",1994,1000000000$,,,yes
904,29,yes,,"408,0$",,25,5,technical degree,1,,3,1,71,2,1, research scientist ,2,married,"2546,0",18300,5,y,no,16,"3,0",2,,0,"6,0",2,"4,0",2,,1,1,"2546,0",1994,1000000000$,,,0
905,46,no,,"1009,0$",,2,3,life sciences,1,,1,0,51,3,4, research director ,3,married,"17861,0",2288,6,y,no,13,"3,0",3,"80,0",0,,2,"1,0",3,,0,1,"17861,0",1977,1000000000$,,,0
906,46,no,,"1125,0$",,10,3,marketing,1,"580,0",3,1,94,2,3, sales executive ,4,,,11563,2,y,,19,"3,0",3,"80,0",1,"15,0",3,"3,0",3,,1,2,,1977,1000000000$,,,0
907,30,no,travel_rarely,"413,0$", sales ,7,1,marketing,1,"585,0",4,0,57,3,1, sales representative ,2,single,,18398,0,y,,14,"3,0",1,"80,0",0,,3,"3,0",3,,1,2,,1993,1000000000$, sales representative  -  sales ,,true
908,34,yes,travel_frequently,"988,0$", human resources ,23,3,,1,,2,1,43,3,3, human resources ,1,divorced,,11533,9,,yes,15,"3,0",3,,3,,2,"3,0",3,,0,2,,1989,1000000000$, human resources  -  human resources ,,false
909,42,no,,"1474,0$",,5,2,other,1,"591,0",2,0,97,3,1, laboratory technician ,3,married,,9260,4,,no,17,"3,0",4,,1,,4,,2,,2,0,,1981,1000000000$,,,yes
910,22,yes,,"1368,0$", research & development ,-25,1,technical degree,1,"593,0",3,0,99,2,1, laboratory technician ,3,single,"3894,0",9129,5,y,no,16,"3,0",3,,0,"4,0",3,"3,0",2,,1,2,"3894,0",2001,1000000000$, laboratory technician  -  research & development ,,1
911,29,no,travel_rarely,"232,0$",,19,3,technical degree,1,"611,0",4,0,34,3,2, manufacturing director ,4,divorced,"4262,0",22645,4,y,no,12,"3,0",2,,2,"8,0",2,"4,0",3,"2,0",1,2,"4262,0",1994,1000000000$,,,yes
912,46,no,travel_frequently,"1034,0$", research & development ,18,1,medical,1,"624,0",1,1,86,3,3, healthcare representative ,3,married,"10527,0",8984,5,,no,11,"3,0",4,,0,,3,"2,0",2,,1,2,"10527,0",1977,1000000000$, healthcare representative  -  research & development ,,1
913,32,yes,,"1474,0$", sales ,11,4,other,1,"631,0",4,0,not available,4,2, sales executive ,3,,,23914,8,,,12,"3,0",4,"80,0",0,,2,"3,0",4,,1,2,,1991,1000000000$, sales executive  -  sales ,,1
914,24,no,,nan$,,24,3,medical,1,"632,0",4,0,38,3,1, sales representative ,4,,"2400,0",5530,0,,no,13,"3,0",3,,2,"3,0",3,"3,0",2,,2,1,"2400,0",1999,1000000000$,,,0
915,35,no,travel_rarely,"538,0$",,25,2,,1,"652,0",1,0,54,2,2, laboratory technician ,4,single,"3681,0",14004,4,y,no,14,"3,0",4,,0,,3,"3,0",3,,0,2,"3681,0",1988,1000000000$,,,false
916,42,no,,"622,0$",,2,4,life sciences,1,"659,0",3,1,81,3,2, healthcare representative ,4,married,,5718,1,y,no,13,"3,0",2,,2,"10,0",4,"3,0",10,,2,2,,1981,1000000000$,,,1
917,48,no,travel_rarely,"1236,0$",,1,4,,1,"664,0",4,1,40,2,4, manager ,1,married,,17997,7,,no,11,"3,0",1,,1,"21,0",3,"1,0",3,,0,2,,1975,1000000000$,,,1
918,44,no,travel_rarely,"1112,0$",,1,4,,1,"665,0",1,1,50,2,2, human resources ,3,,,26894,4,,no,11,,2,,0,"10,0",1,"4,0",2,"2,0",0,2,,1979,1000000000$,,,true
919,34,no,,"204,0$", sales ,14,3,,1,"666,0",3,1,31,3,1, sales representative ,3,,,2912,1,,yes,18,"3,0",4,,2,"8,0",3,"3,0",8,,0,6,,1989,1000000000$, sales representative  -  sales ,,true
920,21,no,,"1343,0$",,22,1,technical degree,1,,3,0,49,3,1, sales representative ,3,,"3447,0",24444,1,,,11,,3,,0,,2,"3,0",3,,1,2,"3447,0",2002,1000000000$,,,true
921,44,no,travel_rarely,"1315,0$",,3,4,,1,"671,0",4,0,35,3,5, manager ,4,,"19513,0",9358,4,y,,12,"3,0",1,,1,"26,0",2,"4,0",2,,0,1,"19513,0",1979,1000000000$,,,yes
922,22,no,travel_rarely,nan$,,6,1,medical,1,"675,0",1,0,69,3,1, research scientist ,3,married,,12145,0,y,,20,"4,0",4,"80,0",0,,3,"3,0",2,,2,2,,2001,1000000000$,,,true
923,26,no,travel_rarely,"991,0$",,6,3,,1,"686,0",3,1,71,3,1, laboratory technician ,4,,"2659,0",17759,1,y,yes,13,,3,,1,,2,"3,0",3,,0,2,"2659,0",1997,1000000000$,,,0
924,36,no,,"913,0$",,9,2,medical,1,"699,0",2,0,48,2,2, manufacturing director ,2,,"8847,0",13934,2,y,yes,11,"3,0",3,,1,"13,0",2,"3,0",3,,0,2,"8847,0",1987,1000000000$,,,1
925,27,no,,"1115,0$",,3,4,medical,1,,1,0,54,2,1, research scientist ,4,single,"2045,0",15174,0,y,,13,"3,0",4,,0,"5,0",0,"3,0",4,,1,1,"2045,0",1996,1000000000$,,,true
926,23,no,travel_rarely,"885,0$",,4,3,,1,"705,0",1,0,58,4,1, research scientist ,1,,,8544,2,,,16,"3,0",1,,1,"5,0",3,"4,0",3,,0,2,,2000,1000000000$,,,false
927,25,no,,"810,0$",,8,3,life sciences,1,"707,0",4,0,57,4,2, sales executive ,2,,"4851,0",15678,0,,no,22,"4,0",3,,1,"4,0",4,"3,0",3,,1,2,"4851,0",1998,1000000000$,,,0
928,48,no,,"817,0$",,-14,1,,1,"712,0",14,0,56,4,2, sales executive ,2,marreid,"8120,0",18597,3,y,,12,"3,0",4,,0,,3,"3,0",2,,2,2,"8120,0",1975,1000000000$,,,yes
929,24,yes,travel_rarely,"693,0$",,3,2,life sciences,1,,1,1,65,3,2, sales executive ,3,single,"4577,0",24785,9,,no,14,"3,0",1,,0,,3,"3,0",2,,2,0,"4577,0",1999,1000000000$,,,yes
930,60,no,travel_rarely,"1179,0$",,16,4,,1,"732,0",1,0,84,3,2, sales executive ,1,single,"5405,0",11924,8,y,no,14,"3,0",4,"80,0",0,"10,0",1,"3,0",2,,2,2,"5405,0",1963,1000000000$,,,0
931,50,no,,"316,0$",,8,4,marketing,1,"738,0",4,0,54,3,1, sales representative ,2,married,,9983,7,,no,15,"3,0",4,,1,"4,0",2,"3,0",2,,2,2,,1973,1000000000$,,,true
932,44,no,non-travel,"381,0$",,24,3,,1,"744,0",1,0,49,1,1, laboratory technician ,3,single,"3708,0",2104,2,,,14,"3,0",3,,0,"9,0",5,"3,0",5,,1,4,"3708,0",1979,1000000000$,,,0
933,47,no,travel_frequently,"217,0$",,3,3,,1,"746,0",4,1,49,3,4, sales executive ,3,divorced,"13770,0",10225,9,y,yes,12,"3,0",4,,2,"28,0",2,"2,0",22,,11,13,"13770,0",1976,1000000000$,,,yes
934,42,yes,,"933,0$",,19,3,,1,"752,0",3,0,57,4,1, research scientist ,3,divorced,,20366,6,,,12,"3,0",4,,0,,2,"3,0",2,,2,2,,1981,1000000000$,,,1
935,43,no,travel_frequently,"775,0$",,15,3,life sciences,1,"754,0",4,0,47,2,2, sales executive ,4,married,,23683,3,y,,18,,3,,1,"7,0",5,"3,0",2,,2,2,,1980,1000000000$,,,true
936,40,no,,"804,0$",,2,1,,1,,4,1,86,2,1, research scientist ,4,single,,22929,0,,,20,"4,0",4,,0,"5,0",2,"2,0",4,,2,3,,1983,1000000000$,,,0
937,29,no,,"1090,0$", sales ,10,3,,1,,4,0,83,3,1, sales representative ,2,,"2297,0",17967,1,y,no,14,"3,0",4,"80,0",2,,2,"3,0",2,,2,2,"2297,0",1994,1000000000$, sales representative  -  sales ,,0
938,53,no,,"346,0$",,6,3,,1,"769,0",4,0,86,3,2, laboratory technician ,4,single,"2450,0",10919,2,y,,17,"3,0",4,,0,"19,0",4,"3,0",2,,2,2,"2450,0",1970,1000000000$,,,false
939,23,no,travel_rarely,"310,0$", research & development ,-12,1,medical,1,,1,0,79,4,1, research scientist ,3,single,,19630,1,y,,18,"3,0",4,"80,0",0,,3,"3,0",2,,0,2,,2000,1000000000$, research scientist  -  research & development ,,0
940,55,yes,,"725,0$",,2,3,medical,1,,4,0,78,3,5, manager ,1,,,21199,5,,yes,13,"3,0",4,,1,"24,0",2,"3,0",5,,1,4,,1968,1000000000$,,,false
941,26,no,travel_frequently,"575,0$",,1,2,life sciences,1,"792,0",1,1,71,1,1, laboratory technician ,4,,,5288,3,,no,14,"3,0",1,"80,0",1,,2,"3,0",2,,2,0,,1997,1000000000$,,,1
942,34,no,travel_rarely,"182,0$",,1,4,,1,"797,0",2,1,72,4,1, research scientist ,4,single,,13551,2,,no,16,"3,0",3,"80,0",0,,2,"3,0",4,,1,3,,1989,1000000000$,,,false
943,27,no,,"829,0$",,8,1,marketing,1,"800,0",3,0,84,3,2, sales executive ,4,married,"4342,0",24008,0,y,,19,"3,0",2,,1,"5,0",3,"3,0",4,,1,1,"4342,0",1996,1000000000$,,,yes
944,35,no,travel_rarely,"384,0$",,8,4,,1,,1,1,72,3,1, sales representative ,4,,"2572,0",20317,1,,no,16,"3,0",2,,1,"3,0",1,"2,0",3,,0,2,"2572,0",1988,1000000000$,,,true
945,30,no,travel_rarely,"921,0$",,-18,3,,1,"806,0",4,0,38,1,1, laboratory technician ,3,married,,24375,3,y,no,21,,3,,2,"7,0",2,"3,0",2,,0,2,,1993,1000000000$,,,yes
946,34,no,,"1111,0$",,8,2,,1,,3,1,93,3,2, sales executive ,1,,"6500,0",13305,5,y,no,17,"3,0",2,,1,,1,"3,0",3,,1,2,"6500,0",1989,1000000000$,,,1
947,52,no,travel_rarely,"1325,0$", research & development ,-25,4,life sciences,1,"813,0",25,1,82,3,2, laboratory technician ,3,,"3149,0",21821,8,y,,20,"4,0",2,"80,0",1,"9,0",3,"3,0",5,,1,4,"3149,0",1971,1000000000$, laboratory technician  -  research & development ,,yes
948,33,yes,travel_rarely,"118,0$",,16,3,marketing,1,"819,0",1,1,69,3,2, sales executive ,1,single,"5324,0",26507,5,y,,15,"3,0",3,,0,,3,"3,0",3,,0,2,"5324,0",1990,1000000000$,,,false
949,35,no,travel_rarely,"1258,0$", research & development ,-20,4,,1,,20,1,40,4,1, research scientist ,3,single,,13301,3,y,no,13,"3,0",3,,0,"7,0",0,"3,0",2,,2,2,,1988,1000000000$, research scientist  -  research & development ,,false
950,28,yes,,"890,0$",,2,4,,1,,3,0,not available,3,1, research scientist ,3,single,"4382,0",16374,6,y,no,17,"3,0",4,,0,"5,0",3,"2,0",2,,2,1,"4382,0",1995,1000000000$,,,1
951,36,no,travel_rarely,"1041,0$",,13,3,human resources,1,,3,0,36,3,1, human resources ,2,married,,25527,4,y,,13,"3,0",2,,1,,2,"3,0",5,,0,4,,1987,1000000000$,,,1
952,34,no,travel_frequently,"702,0$", research & development ,16,4,,1,"838,0",3,1,100,2,1, research scientist ,4,single,"2553,0",8306,1,,no,16,"3,0",3,"80,0",0,"6,0",3,"3,0",5,,1,3,"2553,0",1989,1000000000$, research scientist  -  research & development ,,true
953,34,no,,"829,0$",,3,2,,1,"847,0",3,0,not available,3,1, human resources ,4,,,2243,0,,,19,"3,0",3,,1,"4,0",1,"1,0",3,,0,2,,1989,1000000000$,,,false
954,44,no,travel_rarely,"625,0$",,4,3,,1,"852,0",4,0,50,3,2, healthcare representative ,2,single,"5933,0",5197,9,y,,12,"3,0",4,"80,0",0,"10,0",2,"2,0",5,,2,3,"5933,0",1979,1000000000$,,,yes
955,32,no,,nan$,,13,4,life sciences,1,"859,0",2,0,73,3,2, sales executive ,4,divorced,"4403,0",9250,2,,,11,"3,0",3,"80,0",1,"8,0",3,"2,0",5,,0,3,"4403,0",1991,1000000000$,,,true
956,53,no,,"661,0$",,7,2,,1,,1,1,78,2,3, sales executive ,4,married,"10934,0",20715,7,y,yes,18,"3,0",4,,1,"35,0",3,"3,0",5,,0,4,"10934,0",1970,1000000000$,,,0
957,22,no,,nan$,,1,2,life sciences,1,"872,0",4,0,not available,2,2, manufacturing director ,4,,,19146,6,,,22,"4,0",1,,2,"4,0",2,"1,0",2,,2,2,,2001,1000000000$,,,0
958,44,no,travel_rarely,"986,0$",,8,4,life sciences,1,"874,0",1,0,62,4,1, laboratory technician ,4,,,5044,2,,yes,24,"4,0",3,,1,"10,0",2,"2,0",3,,0,2,,1979,1000000000$,,,false
959,35,yes,travel_frequently,nan$,,25,4,life sciences,1,"881,0",4,1,96,3,1, research scientist ,2,divorced,"2022,0",16612,1,y,,19,"3,0",1,,1,"10,0",3,"2,0",10,,7,8,"2022,0",1988,1000000000$,,,true
960,25,no,,"583,0$",,4,1,,1,"885,0",3,0,87,2,2, sales executive ,1,,"4256,0",18154,1,y,no,12,"3,0",1,,0,"5,0",1,"4,0",5,,0,3,"4256,0",1998,1000000000$,,,0
961,49,no,travel_rarely,"1418,0$",,1,3,technical degree,1,,3,1,36,3,1, research scientist ,1,,"3580,0",10554,2,,no,16,"3,0",2,,1,"7,0",2,"3,0",4,,0,2,"3580,0",1974,1000000000$,,,false
962,24,no,non-travel,"1269,0$",,-19,1,life sciences,1,"888,0",1,0,not available,2,1, laboratory technician ,4,,,10778,0,,,17,"3,0",4,,0,,2,"2,0",5,,3,4,,1999,1000000000$,,,false
963,38,no,travel_rarely,"395,0$", sales ,9,3,marketing,1,"893,0",2,0,98,2,1, sales representative ,2,,"2899,0",12102,0,,,19,"3,0",4,"80,0",1,"3,0",3,"3,0",2,,1,2,"2899,0",1985,1000000000$, sales representative  -  sales ,,1
964,29,yes,travel_rarely,"341,0$",,1,3,medical,1,"896,0",2,1,48,2,1, sales representative ,3,,,23522,6,y,yes,19,"3,0",3,"80,0",3,"5,0",3,"3,0",3,,0,2,,1994,1000000000$,,,0
965,43,no,travel_frequently,nan$,,1,3,life sciences,1,"902,0",4,1,33,3,2, healthcare representative ,4,married,"5562,0",21782,4,y,,13,"3,0",2,"80,0",1,"12,0",2,"2,0",5,,2,2,"5562,0",1980,1000000000$,,,1
966,28,no,travel_rarely,"821,0$",,5,4,medical,1,"916,0",1,0,98,3,2, sales executive ,4,single,,24252,1,,,14,"3,0",2,"80,0",0,"4,0",3,"3,0",4,,0,2,,1995,1000000000$,,,false
967,20,yes,travel_rarely,"500,0$",,2,3,,1,"922,0",3,1,49,2,1, sales representative ,3,single,,22052,1,y,,13,"3,0",4,,0,"2,0",3,"2,0",2,,0,2,,2003,1000000000$,,,1
968,47,no,,"1454,0$",,2,4,life sciences,1,"925,0",4,1,65,2,1, sales representative ,4,single,,13137,1,,yes,18,"3,0",1,,0,"3,0",3,"2,0",3,,1,2,,1976,1000000000$,,,1
969,22,yes,travel_rarely,"617,0$",,3,1,life sciences,1,,2,1,34,3,2, manufacturing director ,3,married,,10022,0,y,yes,19,"3,0",1,,1,"4,0",3,"4,0",3,,0,2,,2001,1000000000$,,,true
970,28,no,,"995,0$",,9,3,medical,1,"930,0",3,1,77,3,1, research scientist ,3,divorced,"2377,0",9834,5,,no,18,"3,0",2,,1,"6,0",2,"3,0",2,,2,2,"2377,0",1995,1000000000$,,,yes
971,39,yes,,"1122,0$", research & development ,6,3,medical,1,,4,0,70,3,1, laboratory technician ,1,married,"2404,0",4303,7,,,21,"4,0",4,,0,,2,"1,0",2,,2,2,"2404,0",1984,1000000000$, laboratory technician  -  research & development ,,yes
972,33,no,travel_rarely,"1198,0$", research & development ,1,4,,1,"939,0",3,0,100,2,1, research scientist ,1,single,"2799,0",3339,3,y,,11,"3,0",2,,0,,1,"3,0",3,,0,2,"2799,0",1990,1000000000$, research scientist  -  research & development ,,false
973,36,no,travel_rarely,"188,0$", research & development ,7,4,other,1,,2,0,65,3,1, research scientist ,4,single,,23293,2,y,,18,"3,0",3,"80,0",0,"8,0",6,"3,0",6,,0,1,,1987,1000000000$, research scientist  -  research & development ,,1
974,35,no,travel_rarely,"1219,0$",,-48,3,,1,"975,0",3,1,86,3,2, sales executive ,3,,,6179,1,,,16,"3,0",2,,0,"5,0",3,"3,0",5,,1,0,,1988,1000000000$,,,yes
975,31,yes,,"335,0$",,9,2,medical,1,"991,0",3,0,46,2,1, research scientist ,1,single,,10322,0,,yes,22,"4,0",1,,0,"4,0",0,"3,0",3,,1,2,,1992,1000000000$,,,0
976,33,no,travel_rarely,"461,0$",,13,1,life sciences,1,"995,0",2,1,53,3,1, research scientist ,4,single,"3452,0",17241,3,y,,18,"3,0",1,,0,"5,0",4,"3,0",3,,0,2,"3452,0",1990,1000000000$,,,0
977,27,no,,"1134,0$",,-24,4,,1,"1001,0",24,1,37,3,1, laboratory technician ,2,marreid,"2811,0",12086,9,y,no,14,"3,0",2,,1,"4,0",2,"3,0",2,,2,2,"2811,0",1996,1000000000$,,,false
978,30,yes,travel_rarely,"138,0$",,22,3,,1,,1,1,48,3,1, research scientist ,3,married,,11539,4,y,,11,"3,0",2,,0,,2,,5,,0,1,,1993,1000000000$,,,1
979,24,no,,"1206,0$",,17,1,medical,1,,4,1,41,2,2, manufacturing director ,3,divorced,"4377,0",24117,1,y,no,15,"3,0",2,,2,"5,0",6,"3,0",4,,3,2,"4377,0",1999,1000000000$,,,0
980,35,yes,travel_rarely,"622,0$", research & development ,14,4,other,1,"1010,0",3,0,39,2,1, laboratory technician ,2,divorced,,10074,1,y,yes,24,"4,0",4,"80,0",1,"5,0",2,"1,0",4,,0,2,,1988,1000000000$, laboratory technician  -  research & development ,,0
981,30,yes,,"109,0$",,5,3,,1,"1017,0",2,1,60,3,1, laboratory technician ,2,,,25725,0,,,17,"3,0",1,,0,"4,0",3,"3,0",3,,1,2,,1993,1000000000$,,,true
982,48,no,travel_rarely,"277,0$", research & development ,6,3,,1,"1022,0",1,0,97,2,2, healthcare representative ,3,,"4240,0",13119,2,y,no,13,"3,0",4,,0,"19,0",0,"3,0",2,,2,2,"4240,0",1975,1000000000$, healthcare representative  -  research & development ,,yes
983,41,no,travel_rarely,"549,0$",,7,2,medical,1,,4,1,42,3,2, manufacturing director ,3,,,23371,6,y,,14,"3,0",2,,0,"8,0",6,"3,0",2,,2,1,,1982,1000000000$,,,false
984,27,no,,"1055,0$", research & development ,2,4,,1,"1027,0",1,1,47,3,2, manufacturing director ,4,,"4227,0",4658,0,y,,18,"3,0",2,,1,,2,,3,,2,2,"4227,0",1996,1000000000$, manufacturing director  -  research & development ,,yes
985,35,no,travel_rarely,"802,0$", research & development ,10,3,other,1,"1028,0",2,0,45,3,1, laboratory technician ,4,,"3917,0",9541,1,,no,20,"4,0",1,,1,"3,0",4,"2,0",3,,1,2,"3917,0",1988,1000000000$, laboratory technician  -  research & development ,,0
986,26,yes,non-travel,"265,0$",,29,2,medical,1,"1037,0",2,0,79,1,2, sales executive ,1,single,"4969,0",21813,8,y,no,18,"3,0",4,"80,0",0,,6,"3,0",2,,2,2,"4969,0",1997,1000000000$,,,yes
987,33,no,non-travel,"1038,0$", sales ,8,1,life sciences,1,"1044,0",2,1,not available,2,1, sales representative ,4,,,21437,0,y,,19,"3,0",4,,0,,2,"2,0",2,,2,2,,1990,1000000000$, sales representative  -  sales ,,false
988,26,yes,,"342,0$",,2,3,life sciences,1,"1053,0",1,0,57,3,1, research scientist ,1,married,"2042,0",15346,6,y,,14,"3,0",2,,1,"6,0",2,"3,0",3,,1,2,"2042,0",1997,1000000000$,,,1
989,38,no,travel_frequently,"1186,0$",,3,4,,1,,3,0,44,3,1, research scientist ,3,,"2821,0",2997,3,y,no,16,"3,0",1,,1,"8,0",2,"3,0",2,,2,2,"2821,0",1985,1000000000$,,,false
990,46,no,,"430,0$",,-47,4,medical,1,"1069,0",47,0,40,3,5, research director ,4,,,21445,9,,no,17,"3,0",4,"80,0",2,"23,0",0,"3,0",2,,2,2,,1977,1000000000$,,,true
991,20,yes,,"769,0$",,9,3,marketing,1,"1077,0",4,1,54,3,1, sales representative ,4,single,,17205,1,y,yes,14,"3,0",2,"80,0",0,"2,0",3,"3,0",2,,0,2,,2003,1000000000$,,,1
992,30,no,,"1176,0$",,-20,3,other,1,"1084,0",20,0,85,3,2, manufacturing director ,1,marreid,"9957,0",9096,0,,,15,"3,0",3,,1,"7,0",1,"2,0",6,,0,2,"9957,0",1993,1000000000$,,,0
993,27,no,non-travel,"1277,0$",,8,5,,1,"1094,0",1,0,87,1,1, laboratory technician ,3,married,,5869,1,,,19,"3,0",4,"80,0",3,"3,0",4,,3,,1,2,,1996,1000000000$,,,0
994,55,no,,"1091,0$",,2,1,,1,"1096,0",4,0,65,3,3, manufacturing director ,2,married,,15813,3,,no,18,"3,0",2,,1,"23,0",4,"3,0",3,,1,2,,1968,1000000000$,,,yes
995,33,no,travel_rarely,"654,0$",,5,3,life sciences,1,"1099,0",4,0,34,2,3, healthcare representative ,4,,,21214,4,,no,15,"3,0",3,,1,,2,"3,0",3,,1,2,,1990,1000000000$,,,1
996,28,no,,"895,0$",,15,2,life sciences,1,"1102,0",1,0,50,3,1, laboratory technician ,3,,"2207,0",22482,1,,no,16,"3,0",4,,1,"4,0",5,"2,0",4,,2,2,"2207,0",1995,1000000000$,,,yes
997,34,no,,"618,0$",,3,1,life sciences,1,"1103,0",1,0,45,3,2, healthcare representative ,4,,"7756,0",22266,0,y,no,17,"3,0",3,,0,,1,"2,0",6,,0,4,"7756,0",1989,1000000000$,,,1
998,33,yes,,"1017,0$",,25,3,medical,1,"1108,0",1,0,55,2,1, research scientist ,2,single,,2993,4,,yes,20,"4,0",2,,0,"5,0",0,"3,0",2,,2,2,,1990,1000000000$,,,false
999,33,no,,"970,0$",,7,3,life sciences,1,"1114,0",4,1,30,3,2, sales executive ,2,married,,13401,0,y,no,17,"3,0",3,"80,0",1,"4,0",3,"3,0",3,,0,2,,1990,1000000000$,,,0
1000,21,no,,"984,0$",,1,1,,1,"1131,0",4,1,70,2,1, research scientist ,2,single,"2070,0",25326,1,y,yes,11,"3,0",3,"80,0",0,"2,0",6,"4,0",2,,2,2,"2070,0",2002,1000000000$,,,true
1001,31,no,travel_frequently,"793,0$",,20,3,,1,"1135,0",3,0,67,4,1, sales representative ,4,married,"2791,0",21981,0,,no,12,,1,,1,"3,0",4,"3,0",2,,2,2,"2791,0",1992,1000000000$,,,1
1002,35,no,,"1182,0$",,11,2,marketing,1,,4,0,54,3,2, sales executive ,4,divorced,,18500,1,,,11,"3,0",4,,1,"5,0",3,"3,0",5,,0,2,,1988,1000000000$,,,yes
