,Age,Attrition,Businesstravel,Dailyrate,Department,Distancefromhome,Education,Educationfield,Employeenumber,Environmentsatisfaction,Gender,Hourlyrate,Jobinvolvement,Joblevel,Jobrole,Jobsatisfaction,Maritalstatus,Monthlyincome,Monthlyrate,Numcompaniesworked,Overtime,Percentsalaryhike,Performancerating,Relationshipsatisfaction,Standardhours,Stockoptionlevel,Totalworkingyears,Trainingtimeslastyear,Worklifebalance,Yearsatcompany,Yearsincurrentrole,Yearssincelastpromotion,Yearswithcurrmanager,Datebirth,Remotework
945,30,No,travel_rarely,921.0,,18,3,,806.0,4.0,H,38.0,1.0,1.0, laboratory technician ,3.0,married,,24375,3,no,21.0,,3.0,,2.0,7.0,2.0,3.0,2.0,,0,2,1993,yes
946,34,No,,1111.0,,8,2,,,3.0,M,93.0,3.0,2.0, sales executive ,1.0,,6500.0,13305,5,no,17.0,3.0,2.0,,1.0,,1.0,3.0,3.0,,1,2,1989,yes
947,52,No,travel_rarely,1325.0, research & development ,25,4,life sciences,813.0,2.0,M,82.0,3.0,2.0, laboratory technician ,3.0,,3149.0,21821,8,,20.0,4.0,2.0,80.0,1.0,9.0,3.0,3.0,5.0,,1,4,1971,yes
948,33,Yes,travel_rarely,118.0,,16,3,marketing,819.0,1.0,M,69.0,3.0,2.0, sales executive ,1.0,single,5324.0,26507,5,,15.0,3.0,3.0,,0.0,,3.0,3.0,3.0,,0,2,1990,no
949,35,No,travel_rarely,1258.0, research & development ,20,4,,,2.0,M,40.0,4.0,1.0, research scientist ,3.0,single,,13301,3,no,13.0,3.0,3.0,,0.0,7.0,0.0,3.0,2.0,,2,2,1988,no
950,28,Yes,,890.0,,2,4,,,3.0,H,0.0,3.0,1.0, research scientist ,3.0,single,4382.0,16374,6,no,17.0,3.0,4.0,,0.0,5.0,3.0,2.0,2.0,,2,1,1995,yes
951,36,No,travel_rarely,1041.0,,13,3,human resources,,3.0,H,36.0,3.0,1.0, human resources ,2.0,married,,25527,4,,13.0,3.0,2.0,,1.0,,2.0,3.0,5.0,,0,4,1987,yes
952,34,No,travel_frequently,702.0, research & development ,16,4,,838.0,3.0,M,100.0,2.0,1.0, research scientist ,4.0,single,2553.0,8306,1,no,16.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,5.0,,1,3,1989,yes
953,34,No,,829.0,,3,2,,847.0,3.0,H,0.0,3.0,1.0, human resources ,4.0,,,2243,0,,19.0,3.0,3.0,,1.0,4.0,1.0,1.0,3.0,,0,2,1989,no
954,44,No,travel_rarely,625.0,,4,3,,852.0,4.0,H,50.0,3.0,2.0, healthcare representative ,2.0,single,5933.0,5197,9,,12.0,3.0,4.0,80.0,0.0,10.0,2.0,2.0,5.0,,2,3,1979,yes
955,32,No,,,,13,4,life sciences,859.0,2.0,H,73.0,3.0,2.0, sales executive ,4.0,divorced,4403.0,9250,2,,11.0,3.0,3.0,80.0,1.0,8.0,3.0,2.0,5.0,,0,3,1991,yes
956,53,No,,661.0,,7,2,,,1.0,M,78.0,2.0,3.0, sales executive ,4.0,married,10934.0,20715,7,yes,18.0,3.0,4.0,,1.0,35.0,3.0,3.0,5.0,,0,4,1970,no
957,22,No,,,,1,2,life sciences,872.0,4.0,H,0.0,2.0,2.0, manufacturing director ,4.0,,,19146,6,,22.0,4.0,1.0,,2.0,4.0,2.0,1.0,2.0,,2,2,2001,no
958,44,No,travel_rarely,986.0,,8,4,life sciences,874.0,1.0,H,62.0,4.0,1.0, laboratory technician ,4.0,,,5044,2,yes,24.0,4.0,3.0,,1.0,10.0,2.0,2.0,3.0,,0,2,1979,no
959,35,Yes,travel_frequently,,,25,4,life sciences,881.0,4.0,M,96.0,3.0,1.0, research scientist ,2.0,divorced,2022.0,16612,1,,19.0,3.0,1.0,,1.0,10.0,3.0,2.0,10.0,,7,8,1988,yes
960,25,No,,583.0,,4,1,,885.0,3.0,H,87.0,2.0,2.0, sales executive ,1.0,,4256.0,18154,1,no,12.0,3.0,1.0,,0.0,5.0,1.0,4.0,5.0,,0,3,1998,no
961,49,No,travel_rarely,1418.0,,1,3,technical degree,,3.0,M,36.0,3.0,1.0, research scientist ,1.0,,3580.0,10554,2,no,16.0,3.0,2.0,,1.0,7.0,2.0,3.0,4.0,,0,2,1974,no
962,24,No,non-travel,1269.0,,19,1,life sciences,888.0,1.0,H,0.0,2.0,1.0, laboratory technician ,4.0,,,10778,0,,17.0,3.0,4.0,,0.0,,2.0,2.0,5.0,,3,4,1999,no
963,38,No,travel_rarely,395.0, sales ,9,3,marketing,893.0,2.0,H,98.0,2.0,1.0, sales representative ,2.0,,2899.0,12102,0,,19.0,3.0,4.0,80.0,1.0,3.0,3.0,3.0,2.0,,1,2,1985,yes
964,29,Yes,travel_rarely,341.0,,1,3,medical,896.0,2.0,M,48.0,2.0,1.0, sales representative ,3.0,,,23522,6,yes,19.0,3.0,3.0,80.0,3.0,5.0,3.0,3.0,3.0,,0,2,1994,no
965,43,No,travel_frequently,,,1,3,life sciences,902.0,4.0,M,33.0,3.0,2.0, healthcare representative ,4.0,married,5562.0,21782,4,,13.0,3.0,2.0,80.0,1.0,12.0,2.0,2.0,5.0,,2,2,1980,yes
966,28,No,travel_rarely,821.0,,5,4,medical,916.0,1.0,H,98.0,3.0,2.0, sales executive ,4.0,single,,24252,1,,14.0,3.0,2.0,80.0,0.0,4.0,3.0,3.0,4.0,,0,2,1995,no
967,20,Yes,travel_rarely,500.0,,2,3,,922.0,3.0,M,49.0,2.0,1.0, sales representative ,3.0,single,,22052,1,,13.0,3.0,4.0,,0.0,2.0,3.0,2.0,2.0,,0,2,2003,yes
968,47,No,,1454.0,,2,4,life sciences,925.0,4.0,M,65.0,2.0,1.0, sales representative ,4.0,single,,13137,1,yes,18.0,3.0,1.0,,0.0,3.0,3.0,2.0,3.0,,1,2,1976,yes
969,22,Yes,travel_rarely,617.0,,3,1,life sciences,,2.0,M,34.0,3.0,2.0, manufacturing director ,3.0,married,,10022,0,yes,19.0,3.0,1.0,,1.0,4.0,3.0,4.0,3.0,,0,2,2001,yes
970,28,No,,995.0,,9,3,medical,930.0,3.0,M,77.0,3.0,1.0, research scientist ,3.0,divorced,2377.0,9834,5,no,18.0,3.0,2.0,,1.0,6.0,2.0,3.0,2.0,,2,2,1995,yes
971,39,Yes,,1122.0, research & development ,6,3,medical,,4.0,H,70.0,3.0,1.0, laboratory technician ,1.0,married,2404.0,4303,7,,21.0,4.0,4.0,,0.0,,2.0,1.0,2.0,,2,2,1984,yes
972,33,No,travel_rarely,1198.0, research & development ,1,4,,939.0,3.0,H,100.0,2.0,1.0, research scientist ,1.0,single,2799.0,3339,3,,11.0,3.0,2.0,,0.0,,1.0,3.0,3.0,,0,2,1990,no
973,36,No,travel_rarely,188.0, research & development ,7,4,other,,2.0,H,65.0,3.0,1.0, research scientist ,4.0,single,,23293,2,,18.0,3.0,3.0,80.0,0.0,8.0,6.0,3.0,6.0,,0,1,1987,yes
974,35,No,travel_rarely,1219.0,,48,3,,975.0,3.0,M,86.0,3.0,2.0, sales executive ,3.0,,,6179,1,,16.0,3.0,2.0,,0.0,5.0,3.0,3.0,5.0,,1,0,1988,yes
975,31,Yes,,335.0,,9,2,medical,991.0,3.0,H,46.0,2.0,1.0, research scientist ,1.0,single,,10322,0,yes,22.0,4.0,1.0,,0.0,4.0,0.0,3.0,3.0,,1,2,1992,no
976,33,No,travel_rarely,461.0,,13,1,life sciences,995.0,2.0,M,53.0,3.0,1.0, research scientist ,4.0,single,3452.0,17241,3,,18.0,3.0,1.0,,0.0,5.0,4.0,3.0,3.0,,0,2,1990,no
977,27,No,,1134.0,,24,4,,1001.0,2.0,M,37.0,3.0,1.0, laboratory technician ,2.0,married,2811.0,12086,9,no,14.0,3.0,2.0,,1.0,4.0,2.0,3.0,2.0,,2,2,1996,no
978,30,Yes,travel_rarely,138.0,,22,3,,,1.0,M,48.0,3.0,1.0, research scientist ,3.0,married,,11539,4,,11.0,3.0,2.0,,0.0,,2.0,,5.0,,0,1,1993,yes
979,24,No,,1206.0,,17,1,medical,,4.0,M,41.0,2.0,2.0, manufacturing director ,3.0,divorced,4377.0,24117,1,no,15.0,3.0,2.0,,2.0,5.0,6.0,3.0,4.0,,3,2,1999,no
980,35,Yes,travel_rarely,622.0, research & development ,14,4,other,1010.0,3.0,H,39.0,2.0,1.0, laboratory technician ,2.0,divorced,,10074,1,yes,24.0,4.0,4.0,80.0,1.0,5.0,2.0,1.0,4.0,,0,2,1988,no
981,30,Yes,,109.0,,5,3,,1017.0,2.0,M,60.0,3.0,1.0, laboratory technician ,2.0,,,25725,0,,17.0,3.0,1.0,,0.0,4.0,3.0,3.0,3.0,,1,2,1993,yes
982,48,No,travel_rarely,277.0, research & development ,6,3,,1022.0,1.0,H,97.0,2.0,2.0, healthcare representative ,3.0,,4240.0,13119,2,no,13.0,3.0,4.0,,0.0,19.0,0.0,3.0,2.0,,2,2,1975,yes
983,41,No,travel_rarely,549.0,,7,2,medical,,4.0,M,42.0,3.0,2.0, manufacturing director ,3.0,,,23371,6,,14.0,3.0,2.0,,0.0,8.0,6.0,3.0,2.0,,2,1,1982,no
984,27,No,,1055.0, research & development ,2,4,,1027.0,1.0,M,47.0,3.0,2.0, manufacturing director ,4.0,,4227.0,4658,0,,18.0,3.0,2.0,,1.0,,2.0,,3.0,,2,2,1996,yes
985,35,No,travel_rarely,802.0, research & development ,10,3,other,1028.0,2.0,H,45.0,3.0,1.0, laboratory technician ,4.0,,3917.0,9541,1,no,20.0,4.0,1.0,,1.0,3.0,4.0,2.0,3.0,,1,2,1988,no
986,26,Yes,non-travel,265.0,,29,2,medical,1037.0,2.0,H,79.0,1.0,2.0, sales executive ,1.0,single,4969.0,21813,8,no,18.0,3.0,4.0,80.0,0.0,,6.0,3.0,2.0,,2,2,1997,yes
987,33,No,non-travel,1038.0, sales ,8,1,life sciences,1044.0,2.0,M,0.0,2.0,1.0, sales representative ,4.0,,,21437,0,,19.0,3.0,4.0,,0.0,,2.0,2.0,2.0,,2,2,1990,no
988,26,Yes,,342.0,,2,3,life sciences,1053.0,1.0,H,57.0,3.0,1.0, research scientist ,1.0,married,2042.0,15346,6,,14.0,3.0,2.0,,1.0,6.0,2.0,3.0,3.0,,1,2,1997,yes
989,38,No,travel_frequently,1186.0,,3,4,,,3.0,H,44.0,3.0,1.0, research scientist ,3.0,,2821.0,2997,3,no,16.0,3.0,1.0,,1.0,8.0,2.0,3.0,2.0,,2,2,1985,no
990,46,No,,430.0,,47,4,medical,1069.0,4.0,H,40.0,3.0,5.0, research director ,4.0,,,21445,9,no,17.0,3.0,4.0,80.0,2.0,23.0,0.0,3.0,2.0,,2,2,1977,yes
991,20,Yes,,769.0,,9,3,marketing,1077.0,4.0,M,54.0,3.0,1.0, sales representative ,4.0,single,,17205,1,yes,14.0,3.0,2.0,80.0,0.0,2.0,3.0,3.0,2.0,,0,2,2003,yes
992,30,No,,1176.0,,20,3,other,1084.0,2.0,H,85.0,3.0,2.0, manufacturing director ,1.0,married,9957.0,9096,0,,15.0,3.0,3.0,,1.0,7.0,1.0,2.0,6.0,,0,2,1993,no
993,27,No,non-travel,1277.0,,8,5,,1094.0,1.0,H,87.0,1.0,1.0, laboratory technician ,3.0,married,,5869,1,,19.0,3.0,4.0,80.0,3.0,3.0,4.0,,3.0,,1,2,1996,no
994,55,No,,1091.0,,2,1,,1096.0,4.0,H,65.0,3.0,3.0, manufacturing director ,2.0,married,,15813,3,no,18.0,3.0,2.0,,1.0,23.0,4.0,3.0,3.0,,1,2,1968,yes
995,33,No,travel_rarely,654.0,,5,3,life sciences,1099.0,4.0,H,34.0,2.0,3.0, healthcare representative ,4.0,,,21214,4,no,15.0,3.0,3.0,,1.0,,2.0,3.0,3.0,,1,2,1990,yes
996,28,No,,895.0,,15,2,life sciences,1102.0,1.0,H,50.0,3.0,1.0, laboratory technician ,3.0,,2207.0,22482,1,no,16.0,3.0,4.0,,1.0,4.0,5.0,2.0,4.0,,2,2,1995,yes
997,34,No,,618.0,,3,1,life sciences,1103.0,1.0,H,45.0,3.0,2.0, healthcare representative ,4.0,,7756.0,22266,0,no,17.0,3.0,3.0,,0.0,,1.0,2.0,6.0,,0,4,1989,yes
998,33,Yes,,1017.0,,25,3,medical,1108.0,1.0,H,55.0,2.0,1.0, research scientist ,2.0,single,,2993,4,yes,20.0,4.0,2.0,,0.0,5.0,0.0,3.0,2.0,,2,2,1990,no
999,33,No,,970.0,,7,3,life sciences,1114.0,4.0,M,30.0,3.0,2.0, sales executive ,2.0,married,,13401,0,no,17.0,3.0,3.0,80.0,1.0,4.0,3.0,3.0,3.0,,0,2,1990,no
1000,21,No,,984.0,,1,1,,1131.0,4.0,M,70.0,2.0,1.0, research scientist ,2.0,single,2070.0,25326,1,yes,11.0,3.0,3.0,80.0,0.0,2.0,6.0,4.0,2.0,,2,2,2002,yes
1001,31,No,travel_frequently,793.0,,20,3,,1135.0,3.0,H,67.0,4.0,1.0, sales representative ,4.0,married,2791.0,21981,0,no,12.0,,1.0,,1.0,3.0,4.0,3.0,2.0,,2,2,1992,yes
1002,35,No,,1182.0,,11,2,marketing,,4.0,H,54.0,3.0,2.0, sales executive ,4.0,divorced,,18500,1,,11.0,3.0,4.0,,1.0,5.0,3.0,3.0,5.0,,0,2,1988,yes
1003,34,No,,1003.0,,2,2,,1140.0,4.0,H,95.0,3.0,2.0, manufacturing director ,3.0,single,,15834,2,no,11.0,3.0,4.0,80.0,0.0,,3.0,,3.0,,0,2,1989,yes
1004,33,Yes,,603.0,,9,4,,1157.0,1.0,M,77.0,3.0,2.0, sales executive ,1.0,single,8224.0,18385,0,,17.0,3.0,1.0,,0.0,6.0,3.0,3.0,5.0,,0,3,1990,no
1005,31,Yes,,874.0, research & development ,15,3,medical,1160.0,3.0,H,72.0,3.0,1.0, laboratory technician ,3.0,,2610.0,6233,1,no,12.0,3.0,3.0,,1.0,,5.0,2.0,2.0,,2,2,1992,yes
1006,37,No,travel_rarely,367.0,,25,2,,1161.0,3.0,M,52.0,2.0,2.0, healthcare representative ,4.0,,5731.0,17171,7,no,13.0,3.0,3.0,,2.0,9.0,2.0,3.0,6.0,,1,3,1986,yes
1007,27,No,travel_rarely,199.0,,6,3,,1162.0,4.0,H,55.0,2.0,1.0, research scientist ,3.0,married,2539.0,7950,1,no,13.0,,3.0,,1.0,4.0,0.0,3.0,4.0,2.0,2,2,1996,yes
1008,35,No,travel_frequently,,,4,4,other,1185.0,4.0,H,0.0,2.0,1.0, laboratory technician ,4.0,married,2376.0,26537,1,,13.0,3.0,2.0,,1.0,2.0,2.0,4.0,2.0,,2,2,1988,yes
1009,56,No,,718.0,,4,4,,,4.0,M,92.0,3.0,5.0, manager ,1.0,divorced,,18575,4,no,13.0,3.0,4.0,,1.0,28.0,2.0,3.0,5.0,,4,2,1967,yes
1010,45,No,,1457.0, research & development ,7,3,medical,1195.0,1.0,M,83.0,3.0,1.0, research scientist ,3.0,,,20100,4,yes,19.0,3.0,3.0,,1.0,,2.0,,3.0,,0,2,1978,yes
1011,20,No,travel_rarely,805.0,,3,3,,,1.0,H,87.0,2.0,1.0, laboratory technician ,3.0,single,,12828,1,,12.0,3.0,1.0,,0.0,2.0,2.0,2.0,2.0,,1,2,2003,yes
1012,50,No,travel_frequently,1421.0,,2,3,,,4.0,M,30.0,3.0,4.0, manager ,1.0,,,9490,2,no,22.0,4.0,3.0,80.0,1.0,,3.0,,2.0,,2,2,1973,yes
1013,46,No,,1450.0,,15,2,life sciences,1217.0,4.0,H,52.0,3.0,5.0, research director ,2.0,,19081.0,10849,5,,11.0,3.0,1.0,,1.0,25.0,2.0,3.0,4.0,,0,3,1977,yes
1014,32,No,,116.0,,13,3,other,1234.0,3.0,M,77.0,2.0,1.0, laboratory technician ,2.0,married,2743.0,7331,1,no,20.0,4.0,3.0,80.0,1.0,2.0,2.0,3.0,2.0,,2,2,1991,yes
1015,35,No,,1212.0,,8,2,,,3.0,M,78.0,2.0,3.0, sales executive ,4.0,married,,13755,4,,11.0,3.0,2.0,,1.0,16.0,6.0,2.0,13.0,,4,12,1988,no
1016,29,No,,1010.0,,1,3,life sciences,,1.0,M,97.0,3.0,1.0, research scientist ,4.0,divorced,3760.0,5598,1,no,15.0,3.0,1.0,,3.0,3.0,5.0,,3.0,,1,2,1994,yes
1017,21,Yes,travel_frequently,,,10,2,,,1.0,M,45.0,2.0,1.0, laboratory technician ,3.0,,,25308,1,,20.0,4.0,3.0,,0.0,2.0,2.0,1.0,2.0,,2,2,2002,yes
1018,34,No,travel_rarely,131.0,,2,3,marketing,,3.0,M,86.0,3.0,2.0, sales executive ,1.0,,4538.0,6039,0,,12.0,3.0,4.0,,0.0,4.0,3.0,3.0,3.0,,0,2,1989,yes
1019,28,No,,791.0,,1,4,medical,1286.0,4.0,H,44.0,3.0,1.0, laboratory technician ,3.0,single,,6842,0,yes,11.0,3.0,3.0,80.0,0.0,,2.0,2.0,4.0,,0,2,1995,no
1020,35,No,travel_rarely,735.0,,6,1,life sciences,1291.0,3.0,H,66.0,3.0,1.0, research scientist ,3.0,married,,6020,0,yes,14.0,,4.0,80.0,0.0,4.0,3.0,3.0,3.0,,2,2,1988,no
1021,28,No,travel_frequently,193.0,,2,3,life sciences,,4.0,H,52.0,2.0,1.0, laboratory technician ,4.0,married,3867.0,14222,1,,12.0,3.0,2.0,,1.0,,2.0,3.0,2.0,,2,2,1995,no
1022,28,No,travel_rarely,640.0,,1,3,technical degree,1301.0,4.0,H,84.0,3.0,1.0, research scientist ,1.0,single,2080.0,4732,2,,11.0,3.0,2.0,,0.0,5.0,2.0,2.0,3.0,,1,2,1995,no
1023,25,No,,266.0, research & development ,1,3,medical,1303.0,4.0,M,40.0,3.0,1.0, research scientist ,2.0,single,2096.0,18830,1,,18.0,3.0,4.0,80.0,0.0,,3.0,2.0,2.0,,2,1,1998,no
1024,58,No,,848.0,,23,4,life sciences,1308.0,1.0,H,88.0,3.0,1.0, research scientist ,3.0,,,26076,1,,12.0,3.0,4.0,,2.0,,3.0,3.0,2.0,,2,2,1965,yes
1025,39,Yes,,,,23,3,medical,,3.0,H,93.0,3.0,1.0, research scientist ,1.0,single,3904.0,22154,0,,13.0,3.0,1.0,,0.0,6.0,2.0,3.0,5.0,,0,3,1984,no
1026,30,No,travel_rarely,1138.0,,6,3,technical degree,1311.0,1.0,M,48.0,2.0,2.0, laboratory technician ,4.0,married,4627.0,23631,0,no,12.0,3.0,1.0,,1.0,10.0,6.0,3.0,9.0,,6,7,1993,yes
1027,50,No,,,,46,3,life sciences,1317.0,4.0,M,43.0,3.0,4.0, research director ,1.0,married,,22422,4,,11.0,3.0,2.0,80.0,0.0,,2.0,,3.0,,1,2,1973,yes
1028,41,No,,256.0,,10,2,medical,1329.0,3.0,H,40.0,1.0,2.0, sales executive ,2.0,single,,22074,1,no,13.0,3.0,1.0,,0.0,19.0,4.0,3.0,19.0,,11,9,1982,yes
1029,31,Yes,,,,1,3,,1331.0,4.0,M,54.0,3.0,1.0, sales representative ,2.0,,2302.0,8319,1,yes,11.0,3.0,1.0,80.0,0.0,,2.0,4.0,3.0,,2,2,1992,no
1030,44,Yes,,935.0,,3,3,life sciences,1333.0,1.0,H,89.0,3.0,1.0, laboratory technician ,1.0,,,14669,4,no,12.0,,3.0,,0.0,10.0,4.0,4.0,3.0,,1,2,1979,yes
1031,40,No,non-travel,458.0, research & development ,16,2,,,3.0,H,74.0,3.0,1.0, research scientist ,3.0,divorced,,8532,9,no,16.0,3.0,2.0,,1.0,6.0,0.0,3.0,4.0,,0,0,1983,yes
1032,25,No,travel_rarely,882.0, research & development ,19,1,medical,1358.0,4.0,H,67.0,3.0,1.0, laboratory technician ,4.0,married,,9075,3,,11.0,3.0,3.0,,3.0,,6.0,2.0,3.0,,1,2,1998,no
1033,40,No,travel_rarely,329.0,,1,4,life sciences,1361.0,2.0,H,88.0,3.0,1.0, laboratory technician ,2.0,,,6762,3,no,22.0,4.0,3.0,80.0,1.0,7.0,3.0,3.0,4.0,,0,3,1983,yes
1034,51,No,travel_rarely,,,11,2,technical degree,,4.0,M,82.0,2.0,4.0, manufacturing director ,2.0,,,24439,3,no,16.0,3.0,2.0,80.0,0.0,,1.0,2.0,5.0,,0,3,1972,yes
1035,27,No,travel_frequently,793.0,,2,1,life sciences,1371.0,4.0,H,43.0,1.0,2.0, sales executive ,4.0,single,5071.0,20392,3,no,20.0,4.0,2.0,,0.0,,3.0,3.0,6.0,,0,0,1996,no
1036,35,Yes,,662.0,,18,4,marketing,1380.0,4.0,M,67.0,3.0,2.0, sales executive ,3.0,married,,23288,0,,18.0,3.0,3.0,,1.0,5.0,0.0,2.0,4.0,,3,2,1988,yes
1037,38,No,,693.0,,7,3,,,4.0,H,57.0,4.0,1.0, research scientist ,3.0,divorced,,15748,1,no,11.0,3.0,4.0,,3.0,4.0,2.0,3.0,4.0,,0,3,1985,yes
1038,31,Yes,,,,22,4,,1389.0,4.0,H,98.0,3.0,2.0, manufacturing director ,3.0,married,,21057,1,,15.0,3.0,4.0,,2.0,10.0,3.0,2.0,10.0,,6,7,1992,yes
1039,51,No,,541.0,,2,3,,,2.0,H,52.0,3.0,3.0, sales executive ,2.0,,10596.0,15395,2,,11.0,3.0,2.0,,0.0,14.0,5.0,3.0,4.0,,3,2,1972,yes
1040,41,No,,1200.0,,22,3,,1392.0,4.0,M,75.0,3.0,2.0, research scientist ,4.0,,5467.0,13953,3,,14.0,3.0,1.0,,2.0,12.0,4.0,2.0,6.0,,3,3,1982,no
1041,32,No,,499.0,,2,1,marketing,1396.0,3.0,H,36.0,3.0,2.0, sales executive ,2.0,married,,20497,0,yes,13.0,3.0,1.0,,3.0,4.0,3.0,2.0,3.0,,1,2,1991,yes
1042,25,No,travel_rarely,1372.0,,18,1,life sciences,,1.0,H,93.0,4.0,2.0, sales executive ,3.0,married,,12477,2,no,11.0,3.0,2.0,80.0,0.0,6.0,3.0,2.0,3.0,,1,2,1998,no
1043,27,No,,,,10,3,marketing,1403.0,4.0,M,98.0,2.0,2.0, sales executive ,4.0,married,5769.0,7100,1,yes,11.0,3.0,4.0,80.0,0.0,,3.0,3.0,6.0,2.0,4,4,1996,yes
1044,27,Yes,travel_rarely,,,22,4,life sciences,1405.0,4.0,M,51.0,3.0,1.0, research scientist ,3.0,single,2394.0,25681,1,yes,13.0,,4.0,,0.0,8.0,2.0,3.0,8.0,,7,7,1996,yes
1045,37,No,,1462.0,,11,3,medical,1411.0,1.0,M,94.0,3.0,1.0, laboratory technician ,3.0,single,3629.0,19106,4,no,18.0,3.0,1.0,80.0,0.0,8.0,6.0,3.0,3.0,,0,2,1986,yes
1046,35,No,travel_frequently,200.0,,18,2,life sciences,1412.0,3.0,H,60.0,3.0,3.0, manufacturing director ,4.0,,9362.0,19944,2,no,11.0,3.0,3.0,,0.0,10.0,2.0,3.0,2.0,,2,2,1988,yes
1047,25,No,,949.0,,1,3,,1415.0,1.0,H,81.0,3.0,1.0, laboratory technician ,4.0,,3229.0,4910,4,no,11.0,3.0,2.0,,1.0,7.0,2.0,2.0,3.0,,0,2,1998,yes
1048,30,No,,,,7,4,marketing,1428.0,4.0,M,73.0,3.0,2.0, sales executive ,1.0,divorced,,12761,7,no,14.0,3.0,2.0,80.0,2.0,,3.0,3.0,3.0,,0,2,1993,yes
1049,31,No,,182.0, research & development ,8,5,life sciences,,1.0,M,93.0,3.0,4.0, research director ,2.0,,16422.0,8847,3,no,11.0,3.0,3.0,,0.0,,3.0,4.0,3.0,,1,0,1992,yes
1050,36,No,,329.0,,16,4,marketing,1436.0,3.0,M,98.0,2.0,2.0, sales executive ,1.0,,5647.0,13494,4,no,13.0,3.0,1.0,80.0,2.0,11.0,3.0,2.0,3.0,,0,2,1987,no
1051,25,Yes,travel_rarely,383.0,,9,2,,1439.0,1.0,H,68.0,2.0,1.0, sales representative ,1.0,,4400.0,15182,3,no,12.0,3.0,1.0,80.0,0.0,6.0,2.0,3.0,3.0,,2,2,1998,yes
1052,56,No,,1255.0,,1,2,life sciences,1441.0,1.0,M,90.0,3.0,1.0, research scientist ,1.0,,2066.0,10494,2,,22.0,4.0,4.0,,1.0,5.0,3.0,4.0,3.0,,1,0,1967,yes
1053,41,No,,,,5,5,medical,1448.0,2.0,H,90.0,4.0,1.0, research scientist ,3.0,,,5561,2,,12.0,3.0,1.0,,0.0,7.0,5.0,,4.0,,0,3,1982,yes
1054,31,No,travel_rarely,1398.0,,8,2,,,4.0,M,96.0,4.0,1.0, human resources ,2.0,,,24609,9,no,18.0,,4.0,,0.0,8.0,3.0,3.0,3.0,,0,2,1992,yes
1055,31,Yes,travel_frequently,523.0, research & development ,2,3,life sciences,1464.0,2.0,H,94.0,3.0,1.0, laboratory technician ,4.0,,,21081,6,,13.0,3.0,3.0,,1.0,7.0,2.0,1.0,2.0,2.0,2,2,1992,yes
1056,48,No,,1221.0, sales ,7,3,marketing,1466.0,3.0,H,96.0,3.0,2.0, sales executive ,1.0,divorced,5486.0,24795,4,no,11.0,3.0,1.0,,3.0,,3.0,3.0,2.0,,2,2,1975,no
1057,34,Yes,,1107.0,,9,4,,1467.0,1.0,M,52.0,3.0,1.0, human resources ,3.0,married,,3072,1,no,15.0,3.0,4.0,,0.0,2.0,0.0,3.0,2.0,,2,2,1989,no
1058,44,No,,981.0,,5,3,life sciences,1471.0,3.0,H,90.0,2.0,1.0, laboratory technician ,3.0,single,3162.0,7973,3,,14.0,3.0,4.0,80.0,0.0,7.0,5.0,3.0,5.0,,0,3,1979,no
1059,49,No,travel_rarely,1495.0, research & development ,5,4,,1473.0,1.0,H,96.0,3.0,2.0, healthcare representative ,3.0,married,6651.0,21534,2,no,14.0,,2.0,80.0,1.0,20.0,0.0,2.0,3.0,,1,2,1974,yes
1060,44,No,,1467.0,,20,3,life sciences,1475.0,4.0,H,49.0,3.0,1.0, research scientist ,2.0,,3420.0,21158,1,,13.0,3.0,3.0,,0.0,6.0,3.0,2.0,5.0,,1,3,1979,no
1061,28,Yes,,1496.0,,1,3,,1486.0,1.0,H,92.0,3.0,1.0, sales representative ,3.0,married,2909.0,15747,3,,15.0,3.0,4.0,,1.0,5.0,3.0,4.0,3.0,,1,2,1995,no
1062,44,No,travel_frequently,1193.0, research & development ,2,1,,,2.0,H,86.0,3.0,3.0, manufacturing director ,3.0,single,,19719,5,,18.0,,2.0,,0.0,16.0,2.0,2.0,2.0,,2,2,1979,yes
1063,55,No,travel_rarely,1229.0,,4,4,life sciences,,4.0,H,30.0,3.0,2.0, healthcare representative ,3.0,married,,16143,0,,16.0,3.0,2.0,,0.0,4.0,2.0,3.0,3.0,,1,2,1968,yes
1064,28,No,travel_frequently,467.0,,7,3,life sciences,1507.0,3.0,H,55.0,3.0,2.0, sales executive ,1.0,single,4898.0,11827,0,,14.0,3.0,4.0,,0.0,5.0,5.0,3.0,4.0,,1,3,1995,yes
1065,49,No,travel_rarely,271.0,,45,2,medical,1509.0,4.0,M,43.0,2.0,2.0, laboratory technician ,1.0,married,,23070,4,,25.0,4.0,1.0,,1.0,10.0,3.0,3.0,3.0,,1,2,1974,yes
1066,29,No,travel_frequently,410.0,,2,1,life sciences,1513.0,4.0,M,97.0,3.0,1.0, laboratory technician ,2.0,,3180.0,4668,0,no,13.0,3.0,3.0,,3.0,,3.0,3.0,3.0,,0,2,1994,no
1067,32,No,,495.0,,10,3,,1516.0,3.0,H,64.0,3.0,3.0, manager ,4.0,,11244.0,21072,2,,25.0,,2.0,80.0,0.0,10.0,5.0,4.0,5.0,,0,0,1991,yes
